IdEvaluacionPartido;IdPartido;IdCT;IdEvaluador;FechaEvaluacion;IdJugador;Condicion;IdPosicion;Nota;Comentario;;;;;;;;;;;;;;;;;
147;23;1;3;4/9/2023;316;Titular;14;3.5;Excelente partido, empañado en parte por el cabezazo que fallO. Es lejos el mas claro del equipo con la pelota.;;;;;;;;;;;;;;;;;
148;23;1;3;4/9/2023;318;Titular;5;3;Mal primer tiempo donde le costO mucho Palacios lo encarO. En el segundo mejorO mucho y demostrO jerarquIa.;;;;;;;;;;;;;;;;;
149;23;1;3;4/9/2023;277;Titular;14;2;Se le vio extramademente nervioso, pensando lento y errando pases faciles para su calidad.;;;;;;;;;;;;;;;;;
150;23;1;3;4/9/2023;305;Suplente ingresa;9;;Muy poco para evaluar.;;;;;;;;;;;;;;;;;
151;23;1;3;4/9/2023;311;Suplente ingresa;4;3;EntrO bien, ganO generalmente los duelos, y se proyectO en un par de jugadas.;;;;;;;;;;;;;;;;;
152;23;1;3;4/9/2023;278;Suplente ingresa;8;3;Buen ingreso, siendo peligroso por derecha. Le faltO ser decisivo en jugadas que tuvo la posibilidad.;;;;;;;;;;;;;;;;;
153;23;1;2;4/9/2023;301;Titular;3;4;Excelente partido. Estuvo sOlido en los duelos y despejes. ConvirtiO el gol del emparte y sacO una pelota de la lInea.;;;;;;;;;;;;;;;;;
154;23;1;2;4/9/2023;303;Titular;5;3.5;Fuerte, metiO mucho corazOn y estuvo siempre encima de los volantes de colo-colo. Mucho despliegue en la cacha.;;;;;;;;;;;;;;;;;
155;23;1;2;4/9/2023;307;Titular;13;2;Muy mal partido, estuvo siempre offside y tuvo un par de ocasiones que resolviO muy mal. Se destaca de todas formas su entrega e intetar siempre.;;;;;;;;;;;;;;;;;
156;23;1;2;4/9/2023;310;Titular;1;4;Estuvo muy atento en los pases largos a espalda de la defensa. Tuvo un par de buenas tapadas, solo errO en una que saliO a puñetear muy lejos.;;;;;;;;;;;;;;;;;
157;23;1;2;4/9/2023;280;Titular;4;3;Correcto partido, bien en defensa y tuvo dos centros buenos y un desdoblamiento que generO el corner del empate.;;;;;;;;;;;;;;;;;
158;23;1;2;4/9/2023;312;Titular;13;4;Le ganO cas todo a Saldivia. Casi todas las acciones aguantO y se la devolviO a un compañero. Tuvo una situaciOn con un remate de larga distancia.;;;;;;;;;;;;;;;;;
159;23;1;2;4/9/2023;313;Titular;3;4;Muy sOlido en los duelos defensivos, fueron claves sus coberturas al espacio. Bien en sus entradas y certero en sus acciones.;;;;;;;;;;;;;;;;;
160;23;1;2;4/9/2023;315;Titular;2;2;Muy nervioso, cometiO muchos errores con balOn y se le vio muy desconcentrado en fase defensiva. MejorO un poco el segundo tiempo.;;;;;;;;;;;;;;;;;
161;23;1;2;4/9/2023;316;Titular;14;3.5;Mucha entrega y sacrificio. CorriO mucho para cubrir todo el medio campo. De los mejores en fase ofensiva. ErrO la situaciOn mAs clara de nosotros.;;;;;;;;;;;;;;;;;
162;23;1;2;4/9/2023;318;Titular;5;3.5;A pesar de que perdiO la marca en el gol en contra, estuvo muy bien en los duelos, fuerte y dio un par de balones a la espalda a los delanteros.;;;;;;;;;;;;;;;;;
163;23;1;2;4/9/2023;277;Titular;14;1.5;El peor del equipo en el partido. PerdiO casi todos los balones que tuvo. En defensa le faltO intensidad para disputar el partido a los niveles que se estaba jugando.;;;;;;;;;;;;;;;;;
164;23;1;2;4/9/2023;305;Suplente ingresa;9;;JugO muy poco para ser evaluado.;;;;;;;;;;;;;;;;;
165;23;1;2;4/9/2023;311;Suplente ingresa;4;2.5;EntrO un povco dEbil pero despuEs se afirmO. Correcto en general.;;;;;;;;;;;;;;;;;
166;23;1;2;4/9/2023;278;Suplente ingresa;8;2;JugO un poco mAs de 25 min y tuvo muy poca participaciOn. Se veIa que non tenIa el nivel para disputar este partido. Tuvo una diagonal hacia dentro que acostumbra a finalizar El y decidiO dar un pase al medio. Le faltO personalidad.;;;;;;;;;;;;;;;;;
167;23;1;1;4/9/2023;301;Titular;3;3.5;Bien en los duelos aEreos, bien en algunas coberturas. FaltO un poco de agresividad cuando sale a banda. Con balOn, simple, sin perder balones peligrosos.;;;;;;;;;;;;;;;;;
168;23;1;1;4/9/2023;303;Titular;5;3;Sencillo con balOn, recuperO harto balOn y entregO recorrido al mediocampo para defender de ataques rivales.;;;;;;;;;;;;;;;;;
169;23;1;1;4/9/2023;307;Titular;13;2.5;Harta movilidad para recibir en banda, pero mucha posiciOn de adelanto inncesaria. Con balOn, no logrO desequilibrar ni encontrar espacios para rematar. Impreciso.;;;;;;;;;;;;;;;;;
170;23;1;1;4/9/2023;310;Titular;1;3;Buenas intervenciones, sin ser brillantes. Nada que hacer en el gol, sencillo con el balOn en los pies. Mucha comunicaciOn;;;;;;;;;;;;;;;;;
171;23;1;1;4/9/2023;280;Titular;4;2.5;De mAs a menos, con linea de 3 interceptO balones en presiOn y generO desequilibrio, despuEs, se fue apagando hasta ser sustituido.;;;;;;;;;;;;;;;;;
172;23;1;1;4/9/2023;312;Titular;13;3.5;AguantO muy bien de espaldas y eso permitIa al equipo generar ataques, sobre todo el primer tiempo. Tuvo buenas intervenciones y un remate que hubiese sido golazo, que se la generO solo.;;;;;;;;;;;;;;;;;
173;23;1;1;4/9/2023;313;Titular;3;2.5;PerdiO duelos con el delantero rival por fuerza, tanto en tierra como aEreos. Con balOn, jugO largo y no se complicO.;;;;;;;;;;;;;;;;;
174;23;1;1;4/9/2023;315;Titular;2;2;Al salir jugando solo buscaba balones largos, pues las primeras pelotas en corto las perdiO casi todas. No fue gravitante en ataque, se limitO a defender.;;;;;;;;;;;;;;;;;
175;23;1;1;4/9/2023;316;Titular;14;3;Correctas intervenciones, tanto en momentos con y sin balOn. No fue gravitante pero cumpliO.;;;;;;;;;;;;;;;;;
176;23;1;1;4/9/2023;318;Titular;5;3.5;Bien jugando de central y despuEs de volante central. LlegO a buenas coberturas y en el medio, logrO dar un poco de tranquilidad en ciertos momentos con balOn, lanzando tambiEn, buenos balones largos.;;;;;;;;;;;;;;;;;
177;23;1;1;4/9/2023;277;Titular;14;2.5;Alterna buenas y malas, se queda mucho con el balOn, lo que hace que pierda posesiones sencillas cuando tenIa opciones de descarga.;;;;;;;;;;;;;;;;;
178;23;1;1;4/9/2023;305;Suplente ingresa;9;;JugO muy poco tiempo para ser evaluado;;;;;;;;;;;;;;;;;
179;23;1;1;4/9/2023;311;Suplente ingresa;4;3.2;EntrO muy concentrado en el partido, tuvo pocas pero muy buenas intervenciones. ;;;;;;;;;;;;;;;;;
180;23;1;1;4/9/2023;278;Suplente ingresa;8;2.5;No entrO mucho en juego, las que tuvo jugO simple y no generO mucho desequilibrio por su banda.;;;;;;;;;;;;;;;;;
181;24;1;3;25/9/2023;303;Titular;5;2.5;Sigue estando muy errAtico con los pases fAciles, ademAs pareciera ser que algo le duele por que no estA siendo agresivo al trancar;;;;;;;;;;;;;;;;;
182;24;1;3;25/9/2023;304;Titular;2;2;Mal partido, el cuual queda retratado en su trote de vuelta en el primer gol;;;;;;;;;;;;;;;;;
183;24;1;3;25/9/2023;307;Titular;12;3;ErrAtico en muchos aspectos fAciles, pero es dificil criticarlo por que es el que mas lo intenta. Remata mucho, saca centros. Convierte único gol.;;;;;;;;;;;;;;;;;
184;24;1;3;25/9/2023;310;Titular;1;3;Nada que hacer en los goles, atajo lo que tenIa que atajar, pero tampoco tuvo atajadas destacadas;;;;;;;;;;;;;;;;;
185;24;1;3;25/9/2023;280;Titular;4;3.3;De lo mas rescatable del partido. Fue cuando pudo, sacO el centrol para el gol y no tuvo muchas complicaciones defensivas;;;;;;;;;;;;;;;;;
186;24;1;3;25/9/2023;312;Titular;13;1.5;Partido para el olvido. Autogol, penal y dos ocaciones clarisimas erradas;;;;;;;;;;;;;;;;;
187;24;1;3;25/9/2023;313;Titular;3;2;Se le vio falto de confianza y terminO pidiendo un cambio que no fue por lesiOn;;;;;;;;;;;;;;;;;
188;24;1;3;25/9/2023;316;Titular;14;2.5;Tiene controles de mucha calidad, pero fallO pases muy faciles y tampoco pudo profundizar nno hacerse dueño del partido, JugO en una posiciOn incomoda para el;;;;;;;;;;;;;;;;;
189;24;1;3;25/9/2023;317;Titular;3;3;No fue su mejor partido, pero es el que afirma la defensa.;;;;;;;;;;;;;;;;;
190;24;1;3;25/9/2023;318;Titular;5;2;No le dio una salida clara el equipo y pierde la marca en primer gol;;;;;;;;;;;;;;;;;
191;24;1;3;25/9/2023;278;Titular;11;2.5;Primeros 15 muy buenos, donde fue el arma mas peligrosa del equipo, errO un gol de muy cerca, y luego dejO de intentarlo;;;;;;;;;;;;;;;;;
192;24;1;3;25/9/2023;301;Suplente ingresa;3;3;CumpliO los minutos que jugO, no se complicO;;;;;;;;;;;;;;;;;
193;24;1;3;25/9/2023;305;Suplente ingresa;12;2;Entraba como la esperanza de cambio, pero esstuvo muy por debajo de su nivel, no generO peligro;;;;;;;;;;;;;;;;;
194;24;1;3;25/9/2023;315;Suplente ingresa;2;2.5;DefendiO de buena manera, pero fallO centros faciles;;;;;;;;;;;;;;;;;
195;24;1;3;25/9/2023;277;Suplente ingresa;14;2;EstA siendo una constante que entra a pisar la pelota de mAs, y demora ataques;;;;;;;;;;;;;;;;;
196;24;1;3;25/9/2023;275;Suplente ingresa;5;2.5;Salvo una jugada que lo anticipan por pensar lento, cumpliO;;;;;;;;;;;;;;;;;
197;24;1;1;28/9/2023;303;Titular;5;2.3;Con balOn, impreciso y demasiado simple. Cuando quiso filtrar, perdiO balones que nos costO transiciones peligrosas. En las coberturas, mal parado lo que nos costO el primer gol por un mal posicionamiento.;;;;;;;;;;;;;;;;;
198;24;1;1;28/9/2023;304;Titular;2;2;No fue factor ni en ataque ni en defensa. Se posicionaba alto en la cancha pero lograr desequilibrar y tuvo asociaciones simples. En defensa, el rival lanzaba balones largos a su espalda y hacia mucho daño.;;;;;;;;;;;;;;;;;
199;24;1;1;28/9/2023;307;Titular;12;3;El primer tiempo fue el mAs activo en ataque, generando remates y ocasiones para sus compañeros. El segundo tiempo se puso demasiado individualista y perdimos la posesiOn producto de ello.;;;;;;;;;;;;;;;;;
200;24;1;1;28/9/2023;310;Titular;1;3;En general atento a los balones largos del rival a la espalda de nuestra linea defensiva. En el segundo gol pudo haber hecho algo mAs.;;;;;;;;;;;;;;;;;
201;24;1;1;28/9/2023;280;Titular;4;2;PerdIo muchos balones cuando quiso jugar por fuera con sus compañeros, defensivamente, le costO demasiado el retroceso.;;;;;;;;;;;;;;;;;
202;24;1;1;28/9/2023;312;Titular;13;2.5;Aguanta y es opciOn de descarga, pero no fue influyente en ataque. CometiO el penal y creo que estaba mal posicionado en el autogol como primer defensa en el primer palo.;;;;;;;;;;;;;;;;;
203;24;1;1;28/9/2023;313;Titular;3;2;No saca al equipo y al posicionarse tan atrAs, el equipo queda largo y genera espacios interlineas para que jueguen los rivales. Cuando saliO a banda, perdiO varios duelos.;;;;;;;;;;;;;;;;;
204;24;1;1;28/9/2023;316;Titular;14;2.5;No le acomoda jugar como volante por izquierda, mucho recorrido y no participa activamente en el juego. Preciso y simple.;;;;;;;;;;;;;;;;;
205;24;1;1;28/9/2023;317;Titular;3;3;GanO varios duelos aEreos en balones del rival y con balOn fue muy criterioso, sin lanzar en demasIa.;;;;;;;;;;;;;;;;;
206;24;1;1;28/9/2023;318;Titular;5;3;Bien en la salida en corto con balOn, pero a veces lanza largo apurAndose y regalando el balOn. Defensivamente, le cuesta el recorrido aunque gana hartos duelos en el cuerpo a cuerpo.;;;;;;;;;;;;;;;;;
207;24;1;1;28/9/2023;278;Titular;11;2.5;MostrO actitud para encarar en algunos momentos pero falta atreverse a mAs. DescargO simple y se asociO bien. Defensivamente, le cuesta el retroceso por su biotipo.;;;;;;;;;;;;;;;;;
208;24;1;1;28/9/2023;301;Suplente ingresa;3;3;Ingresa bien, con balOn simple y con buenos pases interiores. Defensivamente, buen juego aEreo y no se vio sobrepasado en duelos.;;;;;;;;;;;;;;;;;
209;24;1;1;28/9/2023;305;Suplente ingresa;12;2;Poco participativo, se espera que genere diferencias y sin participar, difIcil Con balOn, se atreviO poco y cuando lo intentO, perdiO los duelos.;;;;;;;;;;;;;;;;;
210;24;1;1;28/9/2023;315;Suplente ingresa;2;2;IngresO y no generO diferencias. No nos generaron daño por su lado pero tampoco logrO marcar diferencias en ataque.;;;;;;;;;;;;;;;;;
211;24;1;1;28/9/2023;277;Suplente ingresa;14;;A pesar de jugar los mismos minutos que otros compañeros, participO poco y prefiero no evaluar.;;;;;;;;;;;;;;;;;
212;24;1;1;28/9/2023;275;Suplente ingresa;5;1.5;EntrO y se vio nervioso, fallando controles y demorando mucho tiempo en dar los pases, sobre todo cuando estAbamos atacando y posicionados en campo rival;;;;;;;;;;;;;;;;;
213;24;1;2;28/9/2023;303;Titular;5;2.5;Mantuvo el equilibrio en el medio campo, errAtico aún con balOn pero sostuvo el equipo en la mitad.;;;;;;;;;;;;;;;;;
214;24;1;2;28/9/2023;304;Titular;2;2;Pasa muy poco al ataque y cuando lo hizo no tenIa la fuerza para los retornos.;;;;;;;;;;;;;;;;;
215;24;1;2;28/9/2023;307;Titular;12;3;ErrO situaciones de gol y perdiO muchos balones pero es el jugador mAs peligroso. Hace el gol, asiste a nico y remata de fuera del Area.;;;;;;;;;;;;;;;;;
216;24;1;2;28/9/2023;310;Titular;1;2;Tuvo responsabilidad en el segundo gol. DebIa organizar y poner a Leandro adelante, luego se choca con Nico.;;;;;;;;;;;;;;;;;
217;24;1;2;28/9/2023;280;Titular;4;3;Defensivamente correcto y generO muchos problemas al rival con sus pasadas por dentro. AsistiO a leandro.;;;;;;;;;;;;;;;;;
218;24;1;2;28/9/2023;312;Titular;13;1;Hace un autogol, hace un penal y se pierde dos situaciones claras de gol.;;;;;;;;;;;;;;;;;
219;24;1;2;28/9/2023;313;Titular;3;2;Partido bajo, sin ser uno de los peores pero tampoco destacO. Inclusive lo pasan conn facilidad en un par de acciones.;;;;;;;;;;;;;;;;;
220;24;1;2;28/9/2023;316;Titular;14;2.5;Siempre claro con balOn a pesar de no estar en su mejor nivel. Es clave para interpretar las jugadas. Tuvo un remate que podrIa haber sido gol y asiste a Leandro en una que tapa el arquero.;;;;;;;;;;;;;;;;;
221;24;1;2;28/9/2023;317;Titular;3;2.5;Correcto defensivamente pero perdiO la comunicaciOn que era un aspecto que destacaba muchIsimo.;;;;;;;;;;;;;;;;;
222;24;1;2;28/9/2023;318;Titular;5;2;Tuvo un par de pases filtrados buenos pero perdiO la marca en la transiciOn defensiva del primer gol.;;;;;;;;;;;;;;;;;
223;24;1;2;28/9/2023;278;Titular;11;2.5;Bien porque siempre intentO. BuscO desequilibrar con sus regates y casi logra convertir.;;;;;;;;;;;;;;;;;
224;24;1;2;28/9/2023;301;Suplente ingresa;3;2.5;Correcto partido, entrO fuerte y decidido.;;;;;;;;;;;;;;;;;
225;24;1;2;28/9/2023;305;Suplente ingresa;12;2;Entra pero a media mAquina. Algunas las corre, otras se mide, no termina siendo un jugador confiable en estos momentos;;;;;;;;;;;;;;;;;
226;24;1;2;28/9/2023;315;Suplente ingresa;2;2.5;Partido regular, defendiendo bien pero tampoco pudo aportar al equipo en ofensiva.;;;;;;;;;;;;;;;;;
227;24;1;2;28/9/2023;277;Suplente ingresa;14;2;Creo que entrO con energIa pero sus acciones no lograron darle continuidad al ataque.;;;;;;;;;;;;;;;;;
228;24;1;2;28/9/2023;275;Suplente ingresa;5;1.5;Lo vi bajo, lento pensando con el balOn y decidiendo mal.;;;;;;;;;;;;;;;;;
229;25;1;2;3/10/2023;304;Titular;2;3;Muy buen partido, muy sOlido en los duelos aEreos y 1c1 defensivo. Tuvo un par de desdoblamientos con centro;;;;;;;;;;;;;;;;;
230;25;1;2;3/10/2023;307;Titular;13;3.5;Siempre peligroso en el frente de ataque. Aparte es muy intenso en fase defensiva, corre y mete en bloque medio.;;;;;;;;;;;;;;;;;
231;25;1;2;3/10/2023;310;Titular;1;3;Tuvo pocas intervenciones pero correctas, un par de centros que descuelga muy bien;;;;;;;;;;;;;;;;;
232;25;1;2;3/10/2023;280;Titular;4;4;Para mI el mejor del partido. Clave en los duelos defensivos, no perdiO nunca y muy bien atacando. Asistencia en el gol de nico;;;;;;;;;;;;;;;;;
233;25;1;2;3/10/2023;312;Titular;13;3;Buen partido aguantando de espalda y en el gol. El problema es que defensivamente participO poco y nada. No dominaban el medio porque estaba descolgado entre los dos centrales;;;;;;;;;;;;;;;;;
234;25;1;2;3/10/2023;313;Titular;3;4;Uno de los mejores despues de Morales. Hizo coberturas a Morales y Zaldivia. GanO todos los duelos cotra Sosa.;;;;;;;;;;;;;;;;;
235;25;1;2;3/10/2023;316;Titular;9;3.5;Con balOn no estuvo muy claro pero defensivamente muy intenso y cooperador y en finalizaciOn llegO 3 veces al Area para rematar los centros. A El le hacen la falta del gol de leandro;;;;;;;;;;;;;;;;;
236;25;1;2;3/10/2023;317;Titular;3;3.5;Muy sOlido en los duelos defensivos y aEreos. muy buen partido;;;;;;;;;;;;;;;;;
237;25;1;2;3/10/2023;318;Titular;5;3.5;Estuvo intenso y bien en los duelos, mejorO mucho en la transiciOn defensiva. Es uno de los pocos que se anima a jugar;;;;;;;;;;;;;;;;;
238;25;1;2;3/10/2023;278;Titular;8;2;El punto mAs bajo, no estuvo claro con balOn, poco determinante. En defensa tampoco aportO mucho;;;;;;;;;;;;;;;;;
239;25;1;2;3/10/2023;275;Titular;5;3.5;Muy fuerte en todas las disputas. RaspO mucho en mitad de cancha. Con balOn le faltO mAs connfianza pero le dio mucha energIa al medio campo;;;;;;;;;;;;;;;;;
240;25;1;2;3/10/2023;301;Suplente ingresa;3;3;EntrO correctamente en los pocos minutos.;;;;;;;;;;;;;;;;;
241;25;1;2;3/10/2023;305;Suplente ingresa;10;3;Bien en los minutos que entrO, le sacO amarilla a Bosso y atacO el area en contra ataques. Defensivamente mejorO con respcto a los partidos anteriores;;;;;;;;;;;;;;;;;
242;25;1;2;3/10/2023;314;Suplente ingresa;13;3;Muy bien entrado, con mucha energIa metiendole a los centrales para que no jugaran con tiempo.;;;;;;;;;;;;;;;;;
243;25;1;2;3/10/2023;315;Suplente ingresa;2;3;EntrO muy bien, pasO varias veces al ataque y sacO un buen centro y casi hace un gol en otra ocasiOn;;;;;;;;;;;;;;;;;
244;25;1;2;3/10/2023;320;Suplente ingresa;8;3;Tuvo buenas y malas. Bien defensivamente, se tiro al suelo y ganO. ofensivamente le faltO convicciOn para terminar las jugadas.;;;;;;;;;;;;;;;;;
245;25;1;3;3/10/2023;304;Titular;2;3;Correcto partido;;;;;;;;;;;;;;;;;
246;25;1;3;3/10/2023;307;Titular;13;4;En su tOnica, pero coronandolo con un golazo de tiro libre. Tuvo un remate peligroso de zurda. Intenta siempre, pierde muchas pelotas. Algo negativo, nunca va a cabecear.;;;;;;;;;;;;;;;;;
247;25;1;3;3/10/2023;310;Titular;1;3.5;No tuvo complicaciones;;;;;;;;;;;;;;;;;
248;25;1;3;3/10/2023;280;Titular;4;3.5;Buen partido. Tuvo actitud, y aportO con una asistencia;;;;;;;;;;;;;;;;;
249;25;1;3;3/10/2023;312;Titular;13;4;Gran partido con balOn, apoyandose, luchando, encarando, asistiendo. Corona con un gol una semana dificil. LE faltO ayudar mas en lo defensivo.;;;;;;;;;;;;;;;;;
250;25;1;3;3/10/2023;313;Titular;3;3.5;Buen partido, sin complicaciones, sOlido.;;;;;;;;;;;;;;;;;
251;25;1;3;3/10/2023;316;Titular;9;2.5;De los mas bajos del equipo. Tuvo un cabezaso y un remate desviado. Se le ve incomodo a la izquierda. A valorar es su buena actitud y sus ganas de ayudar al equipo en todas las facetas. Fue importante en el primer gol al romper en el area.;;;;;;;;;;;;;;;;;
252;25;1;3;3/10/2023;317;Titular;3;3.5;Buen partido, sin complicaciones, sOlido.;;;;;;;;;;;;;;;;;
253;25;1;3;3/10/2023;318;Titular;5;3;De menos a mas. Los primeros 30 minutos casi no tuvo participaci´pn. DespuEs de eso se fue afirmando, manejO un poco mas le pelota y tuvo buenos robos. Aun asI, le falta para darle al equipo el juego que necesita.;;;;;;;;;;;;;;;;;
254;25;1;3;3/10/2023;278;Titular;8;2.5;Muy timido, le faltO mas personalidad para intentarlo mas.;;;;;;;;;;;;;;;;;
255;25;1;3;3/10/2023;275;Titular;5;2.7;Muy mal inicio de partido. Se fue afirmando en base a empuje, y terminO haciendolo bien con mas espacio. Se le vio nervioso con la pelota.;;;;;;;;;;;;;;;;;
256;25;1;3;3/10/2023;301;Suplente ingresa;3;;Poco tiempo para evaluar;;;;;;;;;;;;;;;;;
257;25;1;3;3/10/2023;305;Suplente ingresa;10;;Poco tiempo para evaluar;;;;;;;;;;;;;;;;;
258;25;1;3;3/10/2023;314;Suplente ingresa;13;;Poco tiempo para evaluar;;;;;;;;;;;;;;;;;
259;25;1;3;3/10/2023;315;Suplente ingresa;2;3.5;EntrO bien y casi corona con un gol;;;;;;;;;;;;;;;;;
260;25;1;3;3/10/2023;320;Suplente ingresa;8;3.5;Buena actitud despuEs de tiempo sin jugar. CorriO y metiO. Un contragolpe claro, se le quedO la pelota atrAs;;;;;;;;;;;;;;;;;
261;25;1;1;4/10/2023;304;Titular;2;2.5;No fue factor en ataque y con balOn daba continuidad al juego.;;;;;;;;;;;;;;;;;
262;25;1;1;4/10/2023;307;Titular;13;4;Movedizo, ganando duelos por ambas bandas, buenos remates y generando opciones de gol para sus compañeros.;;;;;;;;;;;;;;;;;
263;25;1;1;4/10/2023;310;Titular;1;3;Atento a las jugadas y balones aEreos. No tuvo grandes intervenciones pero estuvo constAntemente ordenando a su defensa.;;;;;;;;;;;;;;;;;
